similes,y,endpoint
CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],0.0,NR-AR-LBD
CCCCCCCCC(CO)CCCCCC,0.0,NR-AR-LBD
Cc1c(Cl)cccc1[N+](=O)[O-],0.0,NR-AR-LBD
C=CCOCC(O)CCl,0.0,NR-AR-LBD
Nc1cc([N+](=O)[O-])ccc1C(=O)O,0.0,NR-AR-LBD
CCC(C(=O)NC(N)=O)c1ccccc1,0.0,NR-AR-LBD
CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,0.0,NR-AR-LBD
O=C(OCCCCCCOC(=O)c1ccccc1)c1ccccc1,0.0,NR-AR-LBD
CCc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2CN2CCN(c3ccc(OC)cc3)CC2)ccc1OCC(=O)O,0.0,NR-AR-LBD
O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,0.0,NR-AR-LBD
CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.0,NR-AR-LBD
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O,1.0,NR-AR-LBD
Cc1ccc(O)c2ncccc12,0.0,NR-AR-LBD
CC(O)C(=O)O.CCCCCCCCCCCCCCNCCO,0.0,NR-AR-LBD
CNCCCC1c2ccccc2C=Cc2ccccc21,0.0,NR-AR-LBD
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccccc1,0.0,NR-AR-LBD
COc1ccccc1OC(=O)Oc1ccccc1OC,0.0,NR-AR-LBD
CC(=O)CCC=C(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,0.0,NR-AR-LBD
CC(C)(C)C1(CCc2ccc(Cl)cc2)CO1,0.0,NR-AR-LBD
CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CC(=O)O,0.0,NR-AR-LBD
CCc1ccccc1N,0.0,NR-AR-LBD
CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.0,NR-AR-LBD
CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,0.0,NR-AR-LBD
NNc1nncc2ccccc12,0.0,NR-AR-LBD
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,0.0,NR-AR-LBD
CC(=O)OCCN(CCOC(C)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2C#N)cc1,0.0,NR-AR-LBD
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,NR-AR-LBD
CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,0.0,NR-AR-LBD
CCCOC(=O)c1cc(O)c(O)c(O)c1,0.0,NR-AR-LBD
CC(O)CO,0.0,NR-AR-LBD
Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,0.0,NR-AR-LBD
CCCc1cc(=O)[nH]c(=S)[nH]1,0.0,NR-AR-LBD
CCc1cnc(C(=O)O)c(C(=O)O)c1,0.0,NR-AR-LBD
CCO[Si](CCC#N)(OCC)OCC,0.0,NR-AR-LBD
CCO[Si](CCCN)(OCC)OCC,0.0,NR-AR-LBD
FC(F)(F)c1ccccc1,0.0,NR-AR-LBD
c1ccc2c(c1)ccc1ncccc12,0.0,NR-AR-LBD
CC(=O)OC(C(=O)c1ccccc1)c1ccccc1,0.0,NR-AR-LBD
CI.CN1[C@H]2CC[C@@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2,0.0,NR-AR-LBD
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,0.0,NR-AR-LBD
Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1,0.0,NR-AR-LBD
O=C(O)c1cc(O)c(O)c(O)c1,0.0,NR-AR-LBD
CC(=O)OC/C=C(\C)CCC=C(C)C,0.0,NR-AR-LBD
BrCCCCBr,0.0,NR-AR-LBD
OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.0,NR-AR-LBD
O=C(Cc1ccccc1)OCCc1ccccc1,0.0,NR-AR-LBD
CC(=O)CCc1ccc(O)cc1,0.0,NR-AR-LBD
CC(C)CCCC(C)CCO,0.0,NR-AR-LBD
NNC(=O)CCCCC(=O)NN,0.0,NR-AR-LBD
O=C1CCCC(=O)O1,0.0,NR-AR-LBD
CCCCCCCCCC(=O)OCC,0.0,NR-AR-LBD
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,0.0,NR-AR-LBD
CCn1cc[n+](C)c1.N#CN=C=[N-],0.0,NR-AR-LBD
CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0,NR-AR-LBD
O=C(O)c1ccccc1O.OCCN(CCO)CCO,0.0,NR-AR-LBD
CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0,NR-AR-LBD
O=[N+]([O-])[O-].[K+],0.0,NR-AR-LBD
CCCNCCC,0.0,NR-AR-LBD
CCC(O)OC(O)CC,0.0,NR-AR-LBD
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0.0,NR-AR-LBD
O=C(Nc1ccccc1)Nc1ccccc1,0.0,NR-AR-LBD
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0,NR-AR-LBD
CS(=O)(=O)O,0.0,NR-AR-LBD
C[Si](C)(C)C,0.0,NR-AR-LBD
Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,0.0,NR-AR-LBD
CCOC(=O)Cc1cccc2ccccc12,0.0,NR-AR-LBD
BrCC1CO1,0.0,NR-AR-LBD
Cc1cc(Cl)ccc1O,0.0,NR-AR-LBD
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,0.0,NR-AR-LBD
CC(C)COC(=O)c1ccc(N)cc1,0.0,NR-AR-LBD
O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,0.0,NR-AR-LBD
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,0.0,NR-AR-LBD
O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,0.0,NR-AR-LBD
Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,0.0,NR-AR-LBD
Cc1cc(S(=O)(=O)O)c(N)cc1Cl,0.0,NR-AR-LBD
Cc1ccc(N)c(S(=O)(=O)O)c1,0.0,NR-AR-LBD
CC(C)(C)c1ccccc1O,0.0,NR-AR-LBD
Cc1ccc(C(C)(C)C)c(O)c1,0.0,NR-AR-LBD
Cc1cc(N)c(S(=O)(=O)O)cc1Cl,0.0,NR-AR-LBD
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H]5S[C@@H]5C[C@@]43C)[C@@H]1CC[C@@H]2O,1.0,NR-AR-LBD
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,0.0,NR-AR-LBD
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0,NR-AR-LBD
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0.0,NR-AR-LBD
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,0.0,NR-AR-LBD
CCCCCCCCCCCCCCCCOS(=O)(=O)[O-],0.0,NR-AR-LBD
CCCCOc1ccc(CC(=O)NO)cc1,0.0,NR-AR-LBD
CC(Cl)Cl,0.0,NR-AR-LBD
Clc1ccccc1Cl,0.0,NR-AR-LBD
Clc1ccc(Cl)cc1,0.0,NR-AR-LBD
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,0.0,NR-AR-LBD
ClCCCl,0.0,NR-AR-LBD
Oc1ccc(Cl)cc1Cl,0.0,NR-AR-LBD
CCCCOC(=O)CCC(=O)OCCCC,0.0,NR-AR-LBD
c1ccc2c(c1)oc1ccccc12,0.0,NR-AR-LBD
NCCN1CCNCC1,0.0,NR-AR-LBD
CCC(=O)[O-],0.0,NR-AR-LBD
CCN(CC)C(=O)c1cccc(C)c1,0.0,NR-AR-LBD
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,0.0,NR-AR-LBD
COCCCN,0.0,NR-AR-LBD
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0.0,NR-AR-LBD
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,0.0,NR-AR-LBD
Brc1ccc(Br)c(Br)c1,0.0,NR-AR-LBD
CCCCN(CCCC)CCCCCCN(CCCC)CCCC,0.0,NR-AR-LBD
CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1,0.0,NR-AR-LBD
CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1,0.0,NR-AR-LBD
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,0.0,NR-AR-LBD
CCCCCCCCCCCCc1ccccc1O,0.0,NR-AR-LBD
CCCCCCCC[Si](OCC)(OCC)OCC,0.0,NR-AR-LBD
CCCCC(CC)CO[N+](=O)[O-],0.0,NR-AR-LBD
NC(=S)NC(N)=S,0.0,NR-AR-LBD
N#C/N=C1\SCCN1Cc1ccc(Cl)nc1,0.0,NR-AR-LBD
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],0.0,NR-AR-LBD
CCOC(C)OCC,0.0,NR-AR-LBD
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0.0,NR-AR-LBD
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,0.0,NR-AR-LBD
CC(Cl)(Cl)C(=O)[O-],0.0,NR-AR-LBD
C=CC(O)CCCCC,0.0,NR-AR-LBD
C[Sn](Cl)(Cl)Cl,0.0,NR-AR-LBD
C=CCS(=O)(=O)[O-],0.0,NR-AR-LBD
CCCC(C)c1ccccc1O,0.0,NR-AR-LBD
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,NR-AR-LBD
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.0,NR-AR-LBD
CCCCCCC1CCOC1=O,0.0,NR-AR-LBD
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0.0,NR-AR-LBD
CCC(C)(C)C1CCC(=O)CC1,0.0,NR-AR-LBD
O=P([O-])(O)OP(=O)([O-])O,0.0,NR-AR-LBD
C=CCCCCCCCCOC(C)=O,0.0,NR-AR-LBD
CCCCCCCCCOC(C)=O,0.0,NR-AR-LBD
O=Cc1cc2ccccc2o1,0.0,NR-AR-LBD
CC(=O)c1c(C)cc(C(C)(C)C)cc1C,0.0,NR-AR-LBD
COC(=O)C=C(C)CCC=C(C)C,0.0,NR-AR-LBD
CC(=O)OCC=C(C)C,0.0,NR-AR-LBD
CCN(CC#N)c1cccc(C)c1,0.0,NR-AR-LBD
Oc1cccc2cccnc12.Oc1cccc2cccnc12,0.0,NR-AR-LBD
N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,0.0,NR-AR-LBD
CC(=O)OC(C)(C)C,0.0,NR-AR-LBD
NC(=O)NO,0.0,NR-AR-LBD
COC(=O)OC,0.0,NR-AR-LBD
CC1CCCNC1,0.0,NR-AR-LBD
CCc1ccc(C)cc1,0.0,NR-AR-LBD
O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1,0.0,NR-AR-LBD
O=[N+]([O-])CCO,0.0,NR-AR-LBD
CN(CCCl)CCCl,0.0,NR-AR-LBD
C=C(Cl)Cl,0.0,NR-AR-LBD
O=C(O)c1nc(Cl)ccc1Cl,0.0,NR-AR-LBD
Cc1ccc(N)nc1,0.0,NR-AR-LBD
Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C,0.0,NR-AR-LBD
C=COC(C)=O,0.0,NR-AR-LBD
C=Cc1cccc(C)c1,0.0,NR-AR-LBD
C=CC1CC=CCC1,0.0,NR-AR-LBD
COP(=O)(OC)OC,0.0,NR-AR-LBD
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,0.0,NR-AR-LBD
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,0.0,NR-AR-LBD
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]314,0.0,NR-AR-LBD
Cc1ccc(C)c(C)c1,0.0,NR-AR-LBD
CCC(C)(O)CCC=C(C)C,0.0,NR-AR-LBD
O=P(O)(O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.0,NR-AR-LBD
C[C@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C.C[C@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C,0.0,NR-AR-LBD
C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2C,0.0,NR-AR-LBD
CC(=O)OC(C)(C)Cc1ccccc1,0.0,NR-AR-LBD
CC(=O)NCCO,0.0,NR-AR-LBD
CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,NR-AR-LBD
CCNc1nc(NC(C)C(C)C)nc(SC)n1,0.0,NR-AR-LBD
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.0,NR-AR-LBD
CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC,0.0,NR-AR-LBD
COc1nc(C)nc(Cl)c1NC1=NCCN1,0.0,NR-AR-LBD
CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,0.0,NR-AR-LBD
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,0.0,NR-AR-LBD
CC12CC3CC(C)(C1)CC(N)(C3)C2,0.0,NR-AR-LBD
CNCCC(Oc1ccccc1OC)c1ccccc1,0.0,NR-AR-LBD
C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,0.0,NR-AR-LBD
Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,0.0,NR-AR-LBD
Cc1c(N)c(=O)n(-c2ccccc2)n1C,0.0,NR-AR-LBD
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,0.0,NR-AR-LBD
C[C@H](CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1,0.0,NR-AR-LBD
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0.0,NR-AR-LBD
O=C1CC[C@H](C(=O)N2CCCCC2)N1,0.0,NR-AR-LBD
C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,1.0,NR-AR-LBD
C=CCc1ccccc1O,0.0,NR-AR-LBD
Oc1ccc(/N=N/c2ccccc2)cc1,0.0,NR-AR-LBD
C=C(C)C(=O)OCCCCCCCCCCCC,0.0,NR-AR-LBD
CCCCCCCCCCCCCCCC(=O)OC(C)C,0.0,NR-AR-LBD
NCCCCCCNCCCCCCN,0.0,NR-AR-LBD
CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,0.0,NR-AR-LBD
Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,0.0,NR-AR-LBD
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.0,NR-AR-LBD
C=C(C)C(=O)OCCOc1ccccc1,0.0,NR-AR-LBD
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0.0,NR-AR-LBD
CC(CC(C)C)=NO,0.0,NR-AR-LBD
COc1ccc(COC(C)=O)cc1,0.0,NR-AR-LBD
CC(C)(O)C(=O)c1ccc(OCCO)cc1,0.0,NR-AR-LBD
C=CC(=O)OCCC#N,0.0,NR-AR-LBD
OCCN1CCNCC1,0.0,NR-AR-LBD
CC(C)(O)CCc1ccccc1,0.0,NR-AR-LBD
CCCCc1ccc(N)cc1,0.0,NR-AR-LBD
CCCCCCCCCc1ccc(O)cc1,0.0,NR-AR-LBD
CN(C)Cc1ccccc1,0.0,NR-AR-LBD
CO[Si](CCCNCCC[Si](OC)(OC)OC)(OC)OC,0.0,NR-AR-LBD
c1coc(CNc2[nH]cnc3ncnc2-3)c1,0.0,NR-AR-LBD
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0.0,NR-AR-LBD
Cc1c(N=C=O)cccc1N=C=O,0.0,NR-AR-LBD
O=C1CCCCC1,0.0,NR-AR-LBD
OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0.0,NR-AR-LBD
O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,0.0,NR-AR-LBD
CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0,NR-AR-LBD
C=C(C)C1CCC(C)(O)CC1,0.0,NR-AR-LBD
C=C[Si](OCC)(OCC)OCC,0.0,NR-AR-LBD
O=S(=O)([O-])NC1CCCCC1,0.0,NR-AR-LBD
CC(CO)c1ccccc1,0.0,NR-AR-LBD
CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],0.0,NR-AR-LBD
OCc1c2ccccc2cc2ccccc12,0.0,NR-AR-LBD
CCn1cc[n+](C)c1.F[B-](F)(F)F,0.0,NR-AR-LBD
CC(=O)C(=O)CC(C)C,0.0,NR-AR-LBD
CCCC[n+]1ccccc1C,0.0,NR-AR-LBD
CCCCN(CC)C(=O)SCCC,0.0,NR-AR-LBD
CC(C)NCC(O)COc1cccc2ccccc12,0.0,NR-AR-LBD
CN(C)C(=O)NC1(c2ccccc2)CCN(CC[C@@]2(c3ccc(F)c(F)c3)CN(C(=O)c3ccccc3)CCO2)CC1,0.0,NR-AR-LBD
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,0.0,NR-AR-LBD
CCNc1nc(Cl)nc(NC(C)C)n1,0.0,NR-AR-LBD
O=S(=O)(O)c1ccc(O)cc1,0.0,NR-AR-LBD
O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,0.0,NR-AR-LBD
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0.0,NR-AR-LBD
NC(=O)NS(=O)(=O)c1ccc(N)cc1,1.0,NR-AR-LBD
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,0.0,NR-AR-LBD
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,0.0,NR-AR-LBD
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,0.0,NR-AR-LBD
N#C/C(=C1\SCC(c2ccccc2Cl)S1)n1ccnc1,0.0,NR-AR-LBD
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,0.0,NR-AR-LBD
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,0.0,NR-AR-LBD
CCOP(=S)(Cl)OCC,0.0,NR-AR-LBD
CO[Si](CCCOCC1CO1)(OC)OC,0.0,NR-AR-LBD
CCCCCCOC(=O)C(C)CC,0.0,NR-AR-LBD
Cc1ccc(S(=O)(=O)Oc2ccc(N=Nc3ccc(-c4ccc(N=Nc5c(O)ccc6cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c56)c(C)c4)cc3C)cc2)cc1,0.0,NR-AR-LBD
[Cr+2].c1cc[cH-]c1.c1cc[cH-]c1,0.0,NR-AR-LBD
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,0.0,NR-AR-LBD
CC1=CCC(C(C)C)C=C1,0.0,NR-AR-LBD
C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CCc1ccccc1,0.0,NR-AR-LBD
CC(C)CCCCCCc1ccc(O)cc1,0.0,NR-AR-LBD
c1coc(-c2nc3ccccc3[nH]2)c1,0.0,NR-AR-LBD
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0.0,NR-AR-LBD
CC(C)NNC(=O)c1ccncc1,0.0,NR-AR-LBD
O=[N+]([O-])c1ccc(Nc2ccc(Nc3ccccc3)c(S(=O)(=O)[O-])c2)c([N+](=O)[O-])c1,0.0,NR-AR-LBD
COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,0.0,NR-AR-LBD
COCC(C)N,0.0,NR-AR-LBD
O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(/N=N/c3ccccc3)c(O)ccc2c1,0.0,NR-AR-LBD
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,0.0,NR-AR-LBD
CNC(=O)ON=C(SC)C(=O)N(C)C,0.0,NR-AR-LBD
COc1ccc(CO)cc1,0.0,NR-AR-LBD
Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,0.0,NR-AR-LBD
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br,0.0,NR-AR-LBD
CN(C)Cc1ccccc1O,0.0,NR-AR-LBD
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,0.0,NR-AR-LBD
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.0,NR-AR-LBD
COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,0.0,NR-AR-LBD
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2,0.0,NR-AR-LBD
C=CC1(C)CC(OC(=O)CO)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,0.0,NR-AR-LBD
C=C1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,1.0,NR-AR-LBD
CCCCCCn1cc[n+](C)c1,0.0,NR-AR-LBD
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0,NR-AR-LBD
Clc1cc(Cl)cc(Cl)c1,0.0,NR-AR-LBD
Clc1cccc(Cl)c1Cl,0.0,NR-AR-LBD
O=C(CCl)c1ccc(Cl)cc1Cl,0.0,NR-AR-LBD
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCC(=O)O)c3csc(N)n3)[C@H]2SC1,0.0,NR-AR-LBD
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1,0.0,NR-AR-LBD
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,0.0,NR-AR-LBD
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,0.0,NR-AR-LBD
CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,0.0,NR-AR-LBD
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0.0,NR-AR-LBD
CCCc1ccc(O)cc1,0.0,NR-AR-LBD
CCC(CO)(CO)CO,0.0,NR-AR-LBD
CCC(C)N,0.0,NR-AR-LBD
Cc1cccc(Nc2ncccc2C(=O)O)c1C,0.0,NR-AR-LBD
O=C(NCCO[N+](=O)[O-])c1cccnc1,0.0,NR-AR-LBD
COC(C)(C)OC,0.0,NR-AR-LBD
CC(CO)(CO)CO,0.0,NR-AR-LBD
CCCCCCOc1ccc(N)cc1,0.0,NR-AR-LBD
O=C(NCCc1c[nH]c2ccccc12)c1cccnc1,0.0,NR-AR-LBD
Nc1ccc(-c2ccc(F)cc2)cc1,0.0,NR-AR-LBD
CCC[N+](=O)[O-],0.0,NR-AR-LBD
CC(C)[N+](=O)[O-],0.0,NR-AR-LBD
O=C(O)CC[N+](=O)[O-],0.0,NR-AR-LBD
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,0.0,NR-AR-LBD
C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,0.0,NR-AR-LBD
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,0.0,NR-AR-LBD
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0.0,NR-AR-LBD
CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,0.0,NR-AR-LBD
C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,0.0,NR-AR-LBD
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,0.0,NR-AR-LBD
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,0.0,NR-AR-LBD
CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0.0,NR-AR-LBD
CC(C=O)Cc1ccc(C(C)(C)C)cc1,0.0,NR-AR-LBD
CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,0.0,NR-AR-LBD
O=C(Cn1ccnc1[N+](=O)[O-])NCCO,0.0,NR-AR-LBD
NCC(CC(=O)O)c1ccc(Cl)cc1,0.0,NR-AR-LBD
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0,NR-AR-LBD
